configuration_id,TARGET_CLASS,criterion,Coverage,BranchCoverage,CBranchCoverage,Total_Branches,Covered_Branches,Covered_Branches_Real,Total_Goals,Covered_Goals;
CMX,com.jstevh.viewer.ClassViewer,BRANCH;CBRANCH,0.0127659574468085,0.0170212765957446,0.0085106382978723,202,2,2,470,6
CMX,com.jstevh.viewer.ClassViewer,BRANCH;CBRANCH,0.0127659574468085,0.0170212765957446,0.0085106382978723,202,2,2,470,6
CMX,com.jstevh.viewer.ClassViewer,BRANCH;CBRANCH,0.0127659574468085,0.0170212765957446,0.0085106382978723,202,2,2,470,6
COVERAGE,com.jstevh.viewer.ClassViewer,BRANCH;CBRANCH,0.0127659574468085,0.0170212765957446,0.0085106382978723,202,2,2,470,6
COVERAGE,com.jstevh.viewer.ClassViewer,BRANCH;CBRANCH,0.0127659574468085,0.0170212765957446,0.0085106382978723,202,2,2,470,6
COVERAGE,com.jstevh.viewer.ClassViewer,BRANCH;CBRANCH,0.0127659574468085,0.0170212765957446,0.0085106382978723,202,2,2,470,6
COVERAGE,com.jstevh.viewer.ClassViewer,BRANCH;CBRANCH,0.0127659574468085,0.0170212765957446,0.0085106382978723,202,2,2,470,6
COVERAGE,com.jstevh.viewer.ClassViewer,BRANCH;CBRANCH,0.0127659574468085,0.0170212765957446,0.0085106382978723,202,2,2,470,6
COVERAGE,com.jstevh.viewer.ClassViewer,BRANCH;CBRANCH,0.0127659574468085,0.0170212765957446,0.0085106382978723,202,2,2,470,6
COVERAGE,com.jstevh.viewer.ClassViewer,BRANCH;CBRANCH,0.0127659574468085,0.0170212765957446,0.0085106382978723,202,2,2,470,6
COVERAGE,com.jstevh.viewer.ClassViewer,BRANCH;CBRANCH,0.0127659574468085,0.0170212765957446,0.0085106382978723,202,2,2,470,6
COVERAGE,com.jstevh.viewer.ClassViewer,BRANCH;CBRANCH,0.0127659574468085,0.0170212765957446,0.0085106382978723,202,2,2,470,6
COVERAGE,com.jstevh.viewer.ClassViewer,BRANCH;CBRANCH,0.0127659574468085,0.0170212765957446,0.0085106382978723,202,2,2,470,6
DEFAULT,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9333333333333332,0.9333333333333332,0.9333333333333332,52,48,48,120,112
DEFAULT,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9333333333333332,0.9333333333333332,0.9333333333333332,52,48,48,120,112
DEFAULT,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9333333333333332,0.9333333333333332,0.9333333333333332,52,48,48,120,112
DEFAULT,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9333333333333332,0.9333333333333332,0.9333333333333332,52,48,48,120,112
DEFAULT,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9666666666666668,0.9666666666666668,0.9666666666666668,52,49,49,120,116
DEFAULT,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9333333333333332,0.9333333333333332,0.9333333333333332,52,48,48,120,112
DEFAULT,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9333333333333332,0.9333333333333332,0.9333333333333332,52,48,48,120,112
DEFAULT,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9333333333333332,0.9333333333333332,0.9333333333333332,52,48,48,120,112
DEFAULT,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9333333333333332,0.9333333333333332,0.9333333333333332,52,48,48,120,112
DEFAULT,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.95,0.95,0.95,52,49,49,120,114
CMX,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9166666666666666,0.9166666666666666,0.9166666666666666,52,47,47,120,110
CMX,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.8166666666666667,0.8166666666666667,0.8166666666666667,52,41,41,120,98
CMX,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.8166666666666667,0.8166666666666667,0.8166666666666667,52,41,41,120,98
CMX,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.8166666666666667,0.8166666666666667,0.8166666666666667,52,41,41,120,98
CMX,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9,0.9,0.9,52,46,46,120,108
CMX,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.8166666666666667,0.8166666666666667,0.8166666666666667,52,41,41,120,98
CMX,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.8166666666666667,0.8166666666666667,0.8166666666666667,52,41,41,120,98
CMX,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.8166666666666667,0.8166666666666667,0.8166666666666667,52,41,41,120,98
CMX,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.8333333333333334,0.8333333333333334,0.8333333333333334,52,42,42,120,100
CMX,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9333333333333332,0.9333333333333332,0.9333333333333332,52,48,48,120,112
COVERAGE,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9166666666666666,0.9166666666666666,0.9166666666666666,52,47,47,120,110
COVERAGE,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.8166666666666667,0.8166666666666667,0.8166666666666667,52,41,41,120,98
COVERAGE,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.8333333333333334,0.8333333333333334,0.8333333333333334,52,42,42,120,100
COVERAGE,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9166666666666666,0.9166666666666666,0.9166666666666666,52,47,47,120,110
COVERAGE,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.8166666666666667,0.8166666666666667,0.8166666666666667,52,41,41,120,98
COVERAGE,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9166666666666666,0.9166666666666666,0.9166666666666666,52,47,47,120,110
COVERAGE,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9333333333333332,0.9333333333333332,0.9333333333333332,52,48,48,120,112
COVERAGE,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.9,0.9,0.9,52,46,46,120,108
COVERAGE,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.8166666666666667,0.8166666666666667,0.8166666666666667,52,41,41,120,98
COVERAGE,com.jstevh.viewer.SAXDirParser,BRANCH;CBRANCH,0.8666666666666667,0.8666666666666667,0.8666666666666667,52,44,44,120,104
DEFAULT,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
DEFAULT,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
DEFAULT,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8095238095238095,0.8154761904761905,0.8035714285714286,164,134,134,336,272
DEFAULT,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8095238095238095,0.8154761904761905,0.8035714285714286,164,134,134,336,272
DEFAULT,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
DEFAULT,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.7976190476190477,0.8035714285714286,0.7916666666666666,164,132,132,336,268
DEFAULT,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
DEFAULT,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
DEFAULT,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8095238095238095,0.8154761904761905,0.8035714285714286,164,134,134,336,272
DEFAULT,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.7976190476190477,0.8035714285714286,0.7916666666666666,164,132,132,336,268
DEFAULT,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
DEFAULT,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
DEFAULT,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
DEFAULT,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
DEFAULT,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
DEFAULT,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
DEFAULT,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
DEFAULT,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
DEFAULT,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
DEFAULT,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
CMX,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
CMX,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
CMX,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
CMX,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
CMX,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
CMX,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
CMX,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.7916666666666667,0.7976190476190477,0.7857142857142857,164,131,131,336,266
CMX,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
CMX,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8095238095238095,0.8154761904761905,0.8035714285714286,164,134,134,336,272
CMX,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
CMX,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
CMX,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
CMX,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
CMX,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
CMX,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
CMX,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
CMX,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
CMX,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
CMX,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
CMX,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
DEFAULT,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
DEFAULT,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
DEFAULT,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
DEFAULT,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
DEFAULT,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
DEFAULT,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
DEFAULT,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
DEFAULT,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
DEFAULT,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
DEFAULT,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
COVERAGE,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
COVERAGE,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
COVERAGE,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.7886904761904763,0.7976190476190477,0.7797619047619048,164,131,131,336,265
COVERAGE,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
COVERAGE,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8095238095238095,0.8154761904761905,0.8035714285714286,164,134,134,336,272
COVERAGE,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
COVERAGE,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
COVERAGE,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
COVERAGE,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
COVERAGE,com.jstevh.viewer.ClassInfo,BRANCH;CBRANCH,0.8035714285714286,0.8095238095238095,0.7976190476190477,164,133,133,336,270
COVERAGE,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
COVERAGE,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
COVERAGE,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
COVERAGE,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
COVERAGE,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
COVERAGE,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
COVERAGE,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
COVERAGE,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
COVERAGE,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
COVERAGE,org.jcvi.jillion.assembly.consed.phd.DefaultPhdReadTag,BRANCH;CBRANCH,1.0,1.0,1.0,54,54,54,122,122
COVERAGE,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
COVERAGE,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
COVERAGE,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
COVERAGE,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
COVERAGE,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
COVERAGE,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
COVERAGE,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
COVERAGE,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
COVERAGE,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
COVERAGE,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
CMX,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
CMX,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
CMX,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
CMX,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
CMX,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
CMX,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
CMX,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
CMX,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
CMX,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
CMX,org.jcvi.jillion.assembly.ca.frg.Distance,BRANCH;CBRANCH,1.0,1.0,1.0,16,16,16,56,56
CMX,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
CMX,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
CMX,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
CMX,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
CMX,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
CMX,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
CMX,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
COVERAGE,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
COVERAGE,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
COVERAGE,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
COVERAGE,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
COVERAGE,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
COVERAGE,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
COVERAGE,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
COVERAGE,org.quickserver.util.xmlreader.QuickServerConfig,BRANCH;CBRANCH,0.0144927536231884,0.0144927536231884,0.0144927536231884,54,0,0,138,2
DEFAULT,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.7744360902255639,0.7744360902255639,0.7744360902255639,110,81,81,266,206
DEFAULT,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.7443609022556391,0.6616541353383458,0.6616541353383458,110,66,66,266,176
DEFAULT,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.7142857142857143,0.7142857142857143,0.7142857142857143,110,72,72,266,190
DEFAULT,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.8195488721804511,0.8195488721804511,0.8195488721804511,110,86,86,266,218
DEFAULT,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.7969924812030075,0.7969924812030075,0.7969924812030075,110,83,83,266,212
DEFAULT,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.7142857142857143,0.7142857142857143,0.7142857142857143,110,72,72,266,190
DEFAULT,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.8345864661654135,0.7894736842105263,0.7894736842105263,110,83,83,266,210
DEFAULT,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.7819548872180451,0.7819548872180451,0.7819548872180451,110,82,82,266,208
DEFAULT,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.7819548872180451,0.7819548872180451,0.7819548872180451,110,82,82,266,208
DEFAULT,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.7819548872180451,0.7819548872180451,0.7819548872180451,110,82,82,266,208
CMX,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.631578947368421,0.631578947368421,0.631578947368421,110,62,62,266,168
CMX,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.6616541353383458,0.6616541353383458,0.6616541353383458,110,66,66,266,176
CMX,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.7969924812030075,0.7969924812030075,0.7969924812030075,110,83,83,266,212
CMX,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.6616541353383458,0.6616541353383458,0.6616541353383458,110,66,66,266,176
CMX,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.7443609022556391,0.7443609022556391,0.7443609022556391,110,77,77,266,198
CMX,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.6691729323308271,0.6691729323308271,0.6691729323308271,110,67,67,266,178
CMX,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.6616541353383458,0.6616541353383458,0.6616541353383458,110,66,66,266,176
CMX,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.6616541353383458,0.6616541353383458,0.6616541353383458,110,66,66,266,176
CMX,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.5939849624060151,0.5939849624060151,0.5939849624060151,110,57,57,266,158
CMX,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.4360902255639097,0.4360902255639097,0.4360902255639097,110,36,36,266,116
COVERAGE,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.6842105263157895,0.6842105263157895,0.6842105263157895,110,69,69,266,182
COVERAGE,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.7518796992481203,0.7518796992481203,0.7518796992481203,110,78,78,266,200
COVERAGE,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.7142857142857143,0.6691729323308271,0.6691729323308271,110,67,67,266,178
COVERAGE,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.7443609022556391,0.7443609022556391,0.7443609022556391,110,77,77,266,198
COVERAGE,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.6240601503759399,0.6240601503759399,0.6240601503759399,110,61,61,266,166
COVERAGE,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.6616541353383458,0.6616541353383458,0.6616541353383458,110,66,66,266,176
COVERAGE,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.6616541353383458,0.6616541353383458,0.6616541353383458,110,66,66,266,176
COVERAGE,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.6616541353383458,0.6616541353383458,0.6616541353383458,110,66,66,266,176
COVERAGE,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.6691729323308271,0.6691729323308271,0.6691729323308271,110,67,67,266,178
COVERAGE,edu.mscd.cs.jclo.JCLO,BRANCH;CBRANCH,0.7443609022556391,0.7443609022556391,0.7443609022556391,110,77,77,266,198
DEFAULT,MP3,BRANCH;CBRANCH,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,1,1,22,4
DEFAULT,MP3,BRANCH;CBRANCH,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,1,1,22,4
DEFAULT,MP3,BRANCH;CBRANCH,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,1,1,22,4
DEFAULT,MP3,BRANCH;CBRANCH,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,1,1,22,4
DEFAULT,MP3,BRANCH;CBRANCH,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,1,1,22,4
DEFAULT,MP3,BRANCH;CBRANCH,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,1,1,22,4
DEFAULT,MP3,BRANCH;CBRANCH,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,1,1,22,4
DEFAULT,MP3,BRANCH;CBRANCH,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,1,1,22,4
DEFAULT,MP3,BRANCH;CBRANCH,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,1,1,22,4
DEFAULT,MP3,BRANCH;CBRANCH,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,1,1,22,4
CMX,MP3,BRANCH;CBRANCH,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,1,1,22,4
CMX,MP3,BRANCH;CBRANCH,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,1,1,22,4
CMX,MP3,BRANCH;CBRANCH,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,1,1,22,4
CMX,MP3,BRANCH;CBRANCH,0.1818181818181818,0.1818181818181818,0.1818181818181818,10,1,1,22,4
